GEOID,NAME,B05002_001E,B05002_001M,B05002_013E,B05002_013M
97828,ZCTA5 97828,3135,235,82,69
97016,ZCTA5 97016,6329,765,316,111
97267,ZCTA5 97267,33250,1915,2791,701
97461,ZCTA5 97461,823,367,110,126
97884,ZCTA5 97884,103,32,2,4
97449,ZCTA5 97449,1955,321,122,92
97501,ZCTA5 97501,47160,1771,3216,477
97531,ZCTA5 97531,307,244,0,13
97627,ZCTA5 97627,558,223,41,65
97758,ZCTA5 97758,76,34,0,13
97063,ZCTA5 97063,727,150,14,11
97009,ZCTA5 97009,8198,744,511,182
97014,ZCTA5 97014,1589,395,67,67
97030,ZCTA5 97030,38980,1827,4922,783
97039,ZCTA5 97039,494,81,8,8
97042,ZCTA5 97042,2877,563,170,128
97049,ZCTA5 97049,1725,400,33,31
97054,ZCTA5 97054,1368,349,0,13
97118,ZCTA5 97118,672,136,21,16
97141,ZCTA5 97141,13557,687,1088,309
97149,ZCTA5 97149,458,184,50,53
97201,ZCTA5 97201,17558,986,2998,577
97216,ZCTA5 97216,17757,1317,4798,805
97331,ZCTA5 97331,2868,511,170,77
97358,ZCTA5 97358,2610,560,39,29
97034,ZCTA5 97034,20108,940,1751,376
97048,ZCTA5 97048,7591,617,128,87
97056,ZCTA5 97056,12161,677,299,123
97080,ZCTA5 97080,44907,1833,5233,1047
97103,ZCTA5 97103,17892,543,859,235
97110,ZCTA5 97110,1286,301,90,72
04735,ZCTA5 04735,606,138,23,11
04740,ZCTA5 04740,1387,317,34,22
04746,ZCTA5 04746,404,105,24,13
04757,ZCTA5 04757,2655,280,60,32
04777,ZCTA5 04777,388,135,2,3
04783,ZCTA5 04783,389,90,5,7
04858,ZCTA5 04858,1264,193,12,21
04910,ZCTA5 04910,2344,405,25,19
04951,ZCTA5 04951,1082,199,6,6
04952,ZCTA5 04952,1953,243,17,12
04605,ZCTA5 04605,14311,424,326,130
04671,ZCTA5 04671,596,92,18,14
04021,ZCTA5 04021,6612,321,404,199
04254,ZCTA5 04254,3176,27,9,14
01270,ZCTA5 01270,897,158,26,17
01343,ZCTA5 01343,78,52,6,6
01347,ZCTA5 01347,139,120,0,13
01354,ZCTA5 01354,1732,212,93,86
01434,ZCTA5 01434,2007,422,420,216
01525,ZCTA5 01525,309,186,15,26
01561,ZCTA5 01561,102,169,0,13
01901,ZCTA5 01901,2370,504,1521,456
01937,ZCTA5 01937,182,31,10,24
01089,ZCTA5 01089,28527,32,4814,943
01259,ZCTA5 01259,617,166,37,24
01507,ZCTA5 01507,13610,23,470,174
01581,ZCTA5 01581,19035,57,5322,534
01960,ZCTA5 01960,52880,87,8248,1099
01969,ZCTA5 01969,6375,21,137,89
01983,ZCTA5 01983,6613,34,435,190
01039,ZCTA5 01039,1368,228,44,25
01040,ZCTA5 01040,40161,31,2317,648
01010,ZCTA5 01010,3663,18,115,70
01036,ZCTA5 01036,5174,22,64,47
01220,ZCTA5 01220,8129,56,239,115
01824,ZCTA5 01824,25762,1012,2502,368
01450,ZCTA5 01450,11322,30,664,232
01612,ZCTA5 01612,4961,25,556,279
01905,ZCTA5 01905,24369,1445,9014,1075
01521,ZCTA5 01521,2492,279,30,22
01537,ZCTA5 01537,2244,675,185,203
01542,ZCTA5 01542,2544,576,178,123
01550,ZCTA5 01550,16865,38,630,221
01610,ZCTA5 01610,22152,1393,4950,759
01718,ZCTA5 01718,709,408,221,159
01757,ZCTA5 01757,28936,31,6103,815
01776,ZCTA5 01776,19248,42,2306,454
01803,ZCTA5 01803,28077,26,6345,731
01810,ZCTA5 01810,36098,26,6339,615
01832,ZCTA5 01832,23736,1204,2571,770
01860,ZCTA5 01860,6926,23,225,158
01862,ZCTA5 01862,10519,1009,1183,372
01890,ZCTA5 01890,22760,29,4027,438
01081,ZCTA5 01081,1937,263,37,25
01118,ZCTA5 01118,14839,1131,1389,362
01469,ZCTA5 01469,7812,305,385,157
01566,ZCTA5 01566,5953,463,333,157
01022,ZCTA5 01022,2203,400,125,73
01748,ZCTA5 01748,18030,27,2428,580
28006,ZCTA5 28006,1276,418,49,53
28017,ZCTA5 28017,627,195,17,24
28021,ZCTA5 28021,14817,1265,337,143
28023,ZCTA5 28023,15372,1160,534,322
28036,ZCTA5 28036,19127,822,867,240
28787,ZCTA5 28787,21083,1131,1225,521
28434,ZCTA5 28434,852,198,0,13
28431,ZCTA5 28431,7093,934,360,353
28438,ZCTA5 28438,1654,496,2,5
28439,ZCTA5 28439,1091,449,113,163
28451,ZCTA5 28451,37414,1597,2398,530
28472,ZCTA5 28472,18673,1220,478,301
28478,ZCTA5 28478,4803,785,11,24
28518,ZCTA5 28518,9442,1405,920,430
32409,ZCTA5 32409,9913,1250,275,129
32459,ZCTA5 32459,18160,1276,1826,576
32460,ZCTA5 32460,6124,534,193,84
32463,ZCTA5 32463,212,103,0,14
32531,ZCTA5 32531,5128,844,47,56
32547,ZCTA5 32547,34071,1880,4277,873
32561,ZCTA5 32561,10296,506,514,198
32565,ZCTA5 32565,4793,661,37,36
32570,ZCTA5 32570,32341,1428,1209,321
32606,ZCTA5 32606,23748,2007,3780,738
32615,ZCTA5 32615,13669,1163,615,226
32617,ZCTA5 32617,4768,1232,517,340
32639,ZCTA5 32639,270,180,0,14
32653,ZCTA5 32653,14363,1225,1892,550
32680,ZCTA5 32680,10428,665,292,178
32693,ZCTA5 32693,11997,1051,392,138
32127,ZCTA5 32127,29082,1430,2044,363
32136,ZCTA5 32136,8372,427,422,167
32193,ZCTA5 32193,969,382,1,2
32195,ZCTA5 32195,3291,711,47,52
32040,ZCTA5 32040,8450,1102,62,63
32044,ZCTA5 32044,2263,728,47,46
32112,ZCTA5 32112,7342,791,1500,285
32140,ZCTA5 32140,1575,403,6,9
32147,ZCTA5 32147,597,471,0,14
32508,ZCTA5 32508,5144,562,475,227
32535,ZCTA5 32535,5683,630,91,55
32542,ZCTA5 32542,3725,562,229,109
32583,ZCTA5 32583,30135,2237,1166,373
32601,ZCTA5 32601,19805,1934,2109,510
32626,ZCTA5 32626,8583,702,280,113
32643,ZCTA5 32643,11453,944,415,164
32656,ZCTA5 32656,14538,1143,375,172
32664,ZCTA5 32664,379,160,18,16
32666,ZCTA5 32666,6620,979,73,62
32697,ZCTA5 32697,226,107,0,14
32725,ZCTA5 32725,49802,1789,5067,722
32751,ZCTA5 32751,21478,1016,2429,465
32763,ZCTA5 32763,23837,1318,1699,495
32766,ZCTA5 32766,16415,1215,2250,584
32798,ZCTA5 32798,2583,545,137,161
30663,ZCTA5 30663,3463,483,68,76
30666,ZCTA5 30666,9622,955,456,181
30115,ZCTA5 30115,44811,2854,2866,693
30117,ZCTA5 30117,35097,1552,1799,472
30127,ZCTA5 30127,71709,3797,8051,1449
30132,ZCTA5 30132,47378,2457,2916,721
30141,ZCTA5 30141,26494,2447,2058,810
30161,ZCTA5 30161,35344,1577,1504,440
30175,ZCTA5 30175,5526,778,93,77
30501,ZCTA5 30501,32652,2207,7755,1268
30513,ZCTA5 30513,12504,932,243,199
30519,ZCTA5 30519,49986,4130,9049,2074
30545,ZCTA5 30545,949,241,21,22
30549,ZCTA5 30549,28195,1274,1207,427
30571,ZCTA5 30571,4069,551,138,86
30602,ZCTA5 30602,3127,379,314,119
30828,ZCTA5 30828,3927,258,50,50
30016,ZCTA5 30016,56934,2074,4085,867
33181,ZCTA5 33181,20242,1537,10377,1134
33184,ZCTA5 33184,21472,1911,15822,1427
33308,ZCTA5 33308,27226,1407,5836,696
33314,ZCTA5 33314,27895,2338,10054,1969
33317,ZCTA5 33317,38256,2103,12444,1329
33322,ZCTA5 33322,40832,1866,15797,1485
33325,ZCTA5 33325,30985,2419,10977,1803
33430,ZCTA5 33430,23428,835,6382,858
33434,ZCTA5 33434,20685,1341,4933,756
33467,ZCTA5 33467,55279,2382,12189,1624
33496,ZCTA5 33496,23442,1661,6057,975
33510,ZCTA5 33510,29831,2026,4687,1099
33541,ZCTA5 33541,22432,1591,2464,502
33572,ZCTA5 33572,21889,1702,2169,466
33607,ZCTA5 33607,25018,1598,7052,1168
33609,ZCTA5 33609,18972,1270,2843,594
33617,ZCTA5 33617,48456,2544,8763,1210
33647,ZCTA5 33647,74066,3070,18791,1564
33702,ZCTA5 33702,32968,1807,4359,745
33705,ZCTA5 33705,28013,1671,2276,483
33707,ZCTA5 33707,25148,1057,2409,458
33711,ZCTA5 33711,19291,1607,1234,449
33073,ZCTA5 33073,35407,1838,10500,1168
33134,ZCTA5 33134,39420,1905,21725,1471
33136,ZCTA5 33136,17065,1572,6787,992
33145,ZCTA5 33145,30450,2470,18491,1725
33156,ZCTA5 33156,33223,1537,11739,1139
33158,ZCTA5 33158,6233,639,1718,411
33811,ZCTA5 33811,23623,1655,1836,341
33841,ZCTA5 33841,9650,935,978,240
33160,ZCTA5 33160,39704,1576,22000,1456
33183,ZCTA5 33183,36673,1777,21289,1388
33306,ZCTA5 33306,3286,509,501,171
33311,ZCTA5 33311,75705,3365,16132,1870
33326,ZCTA5 33326,32586,1910,14986,1323
33330,ZCTA5 33330,15355,1316,4491,766
33351,ZCTA5 33351,34774,2195,13484,1448
33406,ZCTA5 33406,26653,1914,10203,1358
33428,ZCTA5 33428,43566,2454,15247,1544
33432,ZCTA5 33432,21017,1891,3831,608
33438,ZCTA5 33438,388,251,54,57
33460,ZCTA5 33460,32848,857,12868,1031
33849,ZCTA5 33849,728,292,138,186
33868,ZCTA5 33868,13051,1544,558,266
33870,ZCTA5 33870,22664,1326,2233,663
33903,ZCTA5 33903,22616,1727,2306,768
33917,ZCTA5 33917,30270,2042,1513,354
33948,ZCTA5 33948,18322,1648,2181,440
33991,ZCTA5 33991,23620,2149,3235,930
33761,ZCTA5 33761,19239,1396,2745,500
33765,ZCTA5 33765,15076,1522,3835,1192
33767,ZCTA5 33767,7493,748,1207,217
33776,ZCTA5 33776,13043,1049,990,245
33781,ZCTA5 33781,26265,1506,4548,784
33853,ZCTA5 33853,11674,859,809,424
33913,ZCTA5 33913,26232,1799,3138,645
33556,ZCTA5 33556,23679,1529,2303,490
33565,ZCTA5 33565,17922,1748,1949,642
33567,ZCTA5 33567,12349,1257,1760,856
36521,ZCTA5 36521,6482,951,199,112
36471,ZCTA5 36471,942,317,21,38
36476,ZCTA5 36476,3,5,0,12
36480,ZCTA5 36480,1853,358,0,12
36513,ZCTA5 36513,388,418,0,12
36703,ZCTA5 36703,11880,902,82,64
36572,ZCTA5 36572,6183,39,150,156
36575,ZCTA5 36575,22268,1968,592,331
36727,ZCTA5 36727,138,158,0,12
36736,ZCTA5 36736,1492,447,0,12
36740,ZCTA5 36740,1523,366,5,9
36742,ZCTA5 36742,2663,612,186,194
36751,ZCTA5 36751,411,152,0,12
36754,ZCTA5 36754,643,432,0,12
36758,ZCTA5 36758,1448,503,0,12
36850,ZCTA5 36850,2982,450,21,21
36003,ZCTA5 36003,1830,371,12,19
36022,ZCTA5 36022,12833,1086,98,97
36026,ZCTA5 36026,976,298,0,12
36032,ZCTA5 36032,2522,343,0,12
36020,ZCTA5 36020,988,239,25,33
36029,ZCTA5 36029,1008,340,0,12
36432,ZCTA5 36432,1795,359,10,16
36435,ZCTA5 36435,362,149,0,12
36106,ZCTA5 36106,14575,1024,465,180
36258,ZCTA5 36258,1258,286,83,59
36345,ZCTA5 36345,8449,519,87,39
36271,ZCTA5 36271,6237,1113,8,9
36276,ZCTA5 36276,2684,402,46,40
36316,ZCTA5 36316,2260,404,55,56
36352,ZCTA5 36352,4757,661,7,9
36370,ZCTA5 36370,922,146,0,12
36444,ZCTA5 36444,747,267,8,14
36446,ZCTA5 36446,512,175,0,12
36477,ZCTA5 36477,3615,452,25,20
36505,ZCTA5 36505,1062,357,0,12
36509,ZCTA5 36509,1634,337,246,131
36544,ZCTA5 36544,11523,1221,1052,345
36574,ZCTA5 36574,1271,531,27,45
36576,ZCTA5 36576,3899,657,215,158
36612,ZCTA5 36612,4460,860,25,22
36693,ZCTA5 36693,19806,1343,1261,490
36728,ZCTA5 36728,212,120,0,12
36738,ZCTA5 36738,719,279,2,3
36752,ZCTA5 36752,1066,260,52,74
36763,ZCTA5 36763,111,67,0,12
36767,ZCTA5 36767,1513,661,0,12
36768,ZCTA5 36768,923,217,1,3
36874,ZCTA5 36874,8892,1370,300,283
36875,ZCTA5 36875,3488,705,65,55
36879,ZCTA5 36879,2637,670,62,79
36907,ZCTA5 36907,1531,342,0,12
36033,ZCTA5 36033,3824,557,115,103
36277,ZCTA5 36277,5804,684,188,134
36362,ZCTA5 36362,5715,534,130,80
36541,ZCTA5 36541,15135,1881,33,35
36482,ZCTA5 36482,785,355,0,12
36538,ZCTA5 36538,356,145,0,12
36548,ZCTA5 36548,1019,336,0,12
38958,ZCTA5 38958,0,14,0,14
38544,ZCTA5 38544,7450,879,116,98
38573,ZCTA5 38573,1872,398,0,13
38229,ZCTA5 38229,3121,525,14,17
38019,ZCTA5 38019,16137,833,121,92
38352,ZCTA5 38352,562,222,0,13
39040,ZCTA5 39040,3209,758,5,9
39044,ZCTA5 39044,3604,810,9,15
39061,ZCTA5 39061,0,14,0,14
39067,ZCTA5 39067,1166,290,0,14
39114,ZCTA5 39114,10362,914,119,137
39364,ZCTA5 39364,2743,730,157,151
39459,ZCTA5 39459,3816,727,176,193
39464,ZCTA5 39464,2887,771,30,35
39465,ZCTA5 39465,22111,1048,487,258
39525,ZCTA5 39525,8076,16,224,138
39556,ZCTA5 39556,7703,731,21,33
39561,ZCTA5 39561,1486,420,0,14
39567,ZCTA5 39567,11095,851,350,184
39771,ZCTA5 39771,134,88,4,5
39772,ZCTA5 39772,1700,362,3,5
39664,ZCTA5 39664,1909,462,0,14
39735,ZCTA5 39735,3794,424,4,7
39740,ZCTA5 39740,5951,754,374,197
39750,ZCTA5 39750,2525,536,7,11
39756,ZCTA5 39756,1997,555,0,14
39046,ZCTA5 39046,27693,1294,529,203
39047,ZCTA5 39047,40496,2048,1372,391
39066,ZCTA5 39066,5272,935,10,16
39079,ZCTA5 39079,1720,283,10,19
39083,ZCTA5 39083,9366,858,78,52
39156,ZCTA5 39156,523,473,0,14
39166,ZCTA5 39166,705,211,0,14
39192,ZCTA5 39192,1895,547,5,10
39194,ZCTA5 39194,22156,976,964,695
39203,ZCTA5 39203,6689,747,55,41
39325,ZCTA5 39325,6434,1017,24,30
39213,ZCTA5 39213,20379,1516,29,28
39320,ZCTA5 39320,2308,966,0,14
39323,ZCTA5 39323,1110,279,61,86
39335,ZCTA5 39335,2179,382,0,14
39339,ZCTA5 39339,14845,551,99,77
39345,ZCTA5 39345,5658,486,14,28
39363,ZCTA5 39363,1468,329,0,14
39739,ZCTA5 39739,2513,553,22,26
39751,ZCTA5 39751,1425,355,0,14
39057,ZCTA5 39057,2403,409,0,14
39063,ZCTA5 39063,3790,537,19,27
39073,ZCTA5 39073,21277,1560,225,170
39086,ZCTA5 39086,1638,417,0,14
39092,ZCTA5 39092,3059,543,0,14
39150,ZCTA5 39150,5305,487,1,5
39168,ZCTA5 39168,6441,838,24,26
39209,ZCTA5 39209,26835,1639,304,145
39054,ZCTA5 39054,472,273,0,14
39082,ZCTA5 39082,1184,434,10,18
39108,ZCTA5 39108,1492,327,0,14
39169,ZCTA5 39169,2846,485,6,9
39212,ZCTA5 39212,32680,2011,360,160
29449,ZCTA5 29449,8005,729,207,119
29458,ZCTA5 29458,2860,571,10,13
29461,ZCTA5 29461,40696,2618,999,310
29464,ZCTA5 29464,53119,2256,3184,782
29470,ZCTA5 29470,4840,980,584,496
29474,ZCTA5 29474,2210,600,75,114
29203,ZCTA5 29203,40638,2159,1437,420
29209,ZCTA5 29209,35206,2850,1759,393
29302,ZCTA5 29302,16727,1284,819,211
29307,ZCTA5 29307,18583,1665,590,192
29316,ZCTA5 29316,27315,1847,2089,515
29321,ZCTA5 29321,2821,622,0,13
29014,ZCTA5 29014,1446,381,0,13
29038,ZCTA5 29038,2280,434,17,28
29053,ZCTA5 29053,20028,1546,1112,417
29055,ZCTA5 29055,3761,538,10,14
29072,ZCTA5 29072,64143,2260,3737,793
29074,ZCTA5 29074,201,109,0,13
30101,ZCTA5 30101,58844,3102,5914,1315
30582,ZCTA5 30582,4706,448,141,62
30665,ZCTA5 30665,115,89,0,14
30734,ZCTA5 30734,3418,543,21,26
30328,ZCTA5 30328,38685,1820,7181,983
30345,ZCTA5 30345,25777,1582,6331,1142
30411,ZCTA5 30411,5205,588,14,13
30413,ZCTA5 30413,1547,368,0,14
30415,ZCTA5 30415,6272,685,98,78
30423,ZCTA5 30423,350,221,0,14
30426,ZCTA5 30426,831,275,1,2
30438,ZCTA5 30438,57,60,0,14
30446,ZCTA5 30446,1466,386,0,14
30470,ZCTA5 30470,305,154,23,36
30473,ZCTA5 30473,2504,426,140,121
30017,ZCTA5 30017,23788,2262,4192,959
30025,ZCTA5 30025,10689,983,130,70
30038,ZCTA5 30038,39543,1626,4032,1863
30052,ZCTA5 30052,69518,3635,7658,1303
30055,ZCTA5 30055,3788,689,90,69
30071,ZCTA5 30071,25865,1906,8655,986
30019,ZCTA5 30019,48443,2809,7498,1381
30005,ZCTA5 30005,40213,3410,12031,1979
30008,ZCTA5 30008,34709,2916,7149,1203
30022,ZCTA5 30022,69135,2820,19291,1907
30024,ZCTA5 30024,80598,2883,22032,1908
30041,ZCTA5 30041,71750,2675,14552,1093
30066,ZCTA5 30066,57953,3075,8353,1193
30082,ZCTA5 30082,26442,1813,4247,766
30083,ZCTA5 30083,59798,3571,12982,1668
30094,ZCTA5 30094,32359,1639,2036,462
30113,ZCTA5 30113,6152,669,28,28
30125,ZCTA5 30125,23793,1044,2710,337
30145,ZCTA5 30145,8807,925,58,78
30148,ZCTA5 30148,637,429,0,14
30152,ZCTA5 30152,44115,2508,5851,1114
30204,ZCTA5 30204,13735,702,418,246
30215,ZCTA5 30215,36953,1563,3040,512
30217,ZCTA5 30217,9595,421,197,122
30218,ZCTA5 30218,2134,673,18,26
30223,ZCTA5 30223,36797,1477,1166,354
30233,ZCTA5 30233,24398,1319,770,254
30248,ZCTA5 30248,27747,2057,1228,402
30253,ZCTA5 30253,57889,2826,5164,908
30256,ZCTA5 30256,2819,422,0,14
30268,ZCTA5 30268,10099,923,964,427
30273,ZCTA5 30273,15720,1803,1907,550
30274,ZCTA5 30274,34426,2028,4090,658
30288,ZCTA5 30288,10181,1839,1653,799
30296,ZCTA5 30296,27579,2110,2807,665
30303,ZCTA5 30303,6840,725,496,186
30263,ZCTA5 30263,60769,2184,4850,1214
30319,ZCTA5 30319,45135,1431,6306,870
30429,ZCTA5 30429,193,146,21,23
30009,ZCTA5 30009,18625,1737,4470,1066
30028,ZCTA5 30028,30609,2365,2536,626
30046,ZCTA5 30046,37919,1218,9340,1148
30118,ZCTA5 30118,2118,277,150,81
30149,ZCTA5 30149,1966,284,137,68
33584,ZCTA5 33584,27006,1796,3542,676
33604,ZCTA5 33604,40309,1999,7229,1150
33618,ZCTA5 33618,28544,1868,4545,740
33637,ZCTA5 33637,17919,1426,3782,720
33701,ZCTA5 33701,16632,1334,1714,407
33704,ZCTA5 33704,17202,1266,1478,444
33070,ZCTA5 33070,5138,535,713,324
33126,ZCTA5 33126,50886,2729,38688,2419
33129,ZCTA5 33129,14220,1674,8229,1211
33130,ZCTA5 33130,33938,2477,21495,1905
33131,ZCTA5 33131,20558,2053,11054,1647
33137,ZCTA5 33137,22835,2245,10676,1478
33155,ZCTA5 33155,44659,2730,25435,2045
33165,ZCTA5 33165,54497,3335,35503,2571
33708,ZCTA5 33708,15377,616,1396,204
33760,ZCTA5 33760,18438,1540,3632,830
33763,ZCTA5 33763,19987,1549,3305,732
33030,ZCTA5 33030,35743,3109,14505,1820
33035,ZCTA5 33035,14509,2170,3960,1054
33064,ZCTA5 33064,59942,2779,24065,2416
33071,ZCTA5 33071,39433,2209,11276,1111
33132,ZCTA5 33132,15496,1646,7555,1415
33139,ZCTA5 33139,38488,1721,21007,1374
33141,ZCTA5 33141,38442,1465,23125,1434
33150,ZCTA5 33150,31637,2800,12991,1659
33154,ZCTA5 33154,14511,57,6840,797
33166,ZCTA5 33166,25097,1477,14346,1392
33167,ZCTA5 33167,22618,2275,9770,1460
33176,ZCTA5 33176,53934,3704,22155,3194
33177,ZCTA5 33177,56862,3279,29073,1825
33178,ZCTA5 33178,52885,1438,36508,1686
33180,ZCTA5 33180,32136,1272,15698,1112
33919,ZCTA5 33919,30485,1631,2964,495
33953,ZCTA5 33953,6408,839,751,298
33001,ZCTA5 33001,300,113,89,84
33014,ZCTA5 33014,42153,2477,27831,1978
33015,ZCTA5 33015,67952,3438,38283,2495
33016,ZCTA5 33016,50269,2342,35271,1984
33026,ZCTA5 33026,32882,1833,10449,1154
33055,ZCTA5 33055,38509,2236,21184,1824
33056,ZCTA5 33056,36822,2053,10141,1346
33716,ZCTA5 33716,18243,1563,2328,474
33777,ZCTA5 33777,17186,1561,1829,369
33778,ZCTA5 33778,15836,1949,2021,979
33823,ZCTA5 33823,35712,1719,2676,556
33852,ZCTA5 33852,20839,1332,2964,774
33901,ZCTA5 33901,22907,1586,3984,933
33904,ZCTA5 33904,31388,1817,4277,758
33916,ZCTA5 33916,26013,1887,5582,1013
33950,ZCTA5 33950,23948,1158,2008,345
33960,ZCTA5 33960,586,169,111,87
33944,ZCTA5 33944,415,381,0,14
33946,ZCTA5 33946,2368,646,34,39
33971,ZCTA5 33971,28101,1954,7911,1005
33981,ZCTA5 33981,12009,1169,759,291
33990,ZCTA5 33990,35396,2661,6346,1489
33993,ZCTA5 33993,29328,2325,4617,1056
33173,ZCTA5 33173,32469,2217,16957,1438
33174,ZCTA5 33174,35938,2381,25042,2160
36549,ZCTA5 36549,5825,988,100,78
36550,ZCTA5 36550,198,144,0,12
36560,ZCTA5 36560,3246,579,78,69
36561,ZCTA5 36561,6774,323,154,104
36580,ZCTA5 36580,5730,898,352,251
36618,ZCTA5 36618,16948,1495,213,113
36720,ZCTA5 36720,993,266,0,12
36750,ZCTA5 36750,2616,529,2,10
36769,ZCTA5 36769,2229,362,0,12
36773,ZCTA5 36773,294,140,9,19
36775,ZCTA5 36775,1274,328,4,6
36786,ZCTA5 36786,2442,472,5,11
36041,ZCTA5 36041,1336,255,0,12
36053,ZCTA5 36053,1896,383,5,10
36066,ZCTA5 36066,20283,1164,1067,357
36071,ZCTA5 36071,479,210,0,12
36035,ZCTA5 36035,1691,325,14,18
36048,ZCTA5 36048,1373,235,15,20
36049,ZCTA5 36049,5965,447,195,87
36067,ZCTA5 36067,27682,944,385,166
36069,ZCTA5 36069,1714,403,5,7
36075,ZCTA5 36075,2206,316,16,19
36081,ZCTA5 36081,15701,778,849,276
36088,ZCTA5 36088,4511,327,30,26
36091,ZCTA5 36091,3177,533,0,12
36109,ZCTA5 36109,24802,1478,1082,235
36266,ZCTA5 36266,6064,597,131,89
36017,ZCTA5 36017,3042,355,173,105
36036,ZCTA5 36036,2045,542,0,12
36040,ZCTA5 36040,3516,441,15,18
36051,ZCTA5 36051,2363,550,52,89
36064,ZCTA5 36064,10574,615,505,202
36083,ZCTA5 36083,7187,508,53,50
36107,ZCTA5 36107,7782,958,364,180
36110,ZCTA5 36110,11864,1429,252,109
36205,ZCTA5 36205,718,266,0,12
36272,ZCTA5 36272,13012,1048,306,244
36278,ZCTA5 36278,4271,550,52,63
36310,ZCTA5 36310,6258,461,66,47
36312,ZCTA5 36312,6352,417,107,72
36313,ZCTA5 36313,201,135,0,12
36344,ZCTA5 36344,5564,482,32,43
36373,ZCTA5 36373,476,165,0,12
36375,ZCTA5 36375,6884,743,105,64
36801,ZCTA5 36801,25127,867,957,292
36804,ZCTA5 36804,20356,1618,517,309
36830,ZCTA5 36830,40141,2002,4119,564
36852,ZCTA5 36852,3314,658,1,2
36860,ZCTA5 36860,1890,467,9,11
36870,ZCTA5 36870,18435,1304,405,180
36912,ZCTA5 36912,1813,353,0,12
36921,ZCTA5 36921,814,195,0,12
36922,ZCTA5 36922,651,348,21,31
36481,ZCTA5 36481,258,147,0,12
36569,ZCTA5 36569,445,200,0,12
36732,ZCTA5 36732,7628,463,9,15
36849,ZCTA5 36849,4228,439,178,129
36919,ZCTA5 36919,1707,328,0,12
36006,ZCTA5 36006,1571,626,17,29
39338,ZCTA5 39338,3954,656,15,22
39356,ZCTA5 39356,521,212,10,18
39421,ZCTA5 39421,2985,639,0,14
39429,ZCTA5 39429,16540,881,300,133
39451,ZCTA5 39451,7377,720,17,16
39530,ZCTA5 39530,7734,735,560,230
39553,ZCTA5 39553,17437,944,524,369
39565,ZCTA5 39565,20164,1732,925,342
39573,ZCTA5 39573,8476,1021,115,89
39635,ZCTA5 39635,215,149,0,14
39705,ZCTA5 39705,12254,1194,693,475
39466,ZCTA5 39466,28348,1625,577,232
39477,ZCTA5 39477,626,169,0,14
39481,ZCTA5 39481,1746,451,0,14
39346,ZCTA5 39346,1829,413,0,14
39350,ZCTA5 39350,25015,748,476,188
39360,ZCTA5 39360,3993,714,14,23
39426,ZCTA5 39426,17571,1532,106,80
39560,ZCTA5 39560,17276,478,955,325
39643,ZCTA5 39643,1057,458,0,14
39667,ZCTA5 39667,11543,706,163,93
39669,ZCTA5 39669,5468,469,0,19
39741,ZCTA5 39741,1789,422,0,14
39744,ZCTA5 39744,5503,561,22,32
39752,ZCTA5 39752,2568,397,10,10
39769,ZCTA5 39769,1252,354,80,97
39773,ZCTA5 39773,15329,442,154,125
39480,ZCTA5 39480,3201,616,9,16
39427,ZCTA5 39427,1404,303,0,14
39439,ZCTA5 39439,4769,684,0,14
39440,ZCTA5 39440,21365,892,930,279
39476,ZCTA5 39476,7439,950,101,86
39531,ZCTA5 39531,16892,1053,1103,346
39562,ZCTA5 39562,17447,1829,226,177
39572,ZCTA5 39572,973,318,0,14
39629,ZCTA5 39629,6736,851,21,40
39630,ZCTA5 39630,1101,198,33,63
39189,ZCTA5 39189,3915,866,0,14
39045,ZCTA5 39045,1825,519,0,14
39056,ZCTA5 39056,25357,247,1426,322
39113,ZCTA5 39113,589,163,0,14
39119,ZCTA5 39119,4733,772,44,41
39120,ZCTA5 39120,30733,301,2662,634
39191,ZCTA5 39191,8252,882,84,63
39201,ZCTA5 39201,918,562,14,18
39204,ZCTA5 39204,15933,1513,163,129
39208,ZCTA5 39208,32926,1162,551,215
39305,ZCTA5 39305,20419,1127,670,245
39307,ZCTA5 39307,16926,1101,116,72
39322,ZCTA5 39322,2054,814,0,14
39330,ZCTA5 39330,2450,471,0,14
39347,ZCTA5 39347,1402,376,0,14
39366,ZCTA5 39366,879,299,0,14
39461,ZCTA5 39461,463,180,0,14
39470,ZCTA5 39470,11978,1210,154,158
39478,ZCTA5 39478,1961,496,0,14
39483,ZCTA5 39483,5943,799,19,23
39563,ZCTA5 39563,13396,45,88,55
39571,ZCTA5 39571,13709,1097,198,184
29114,ZCTA5 29114,1840,556,0,13
29123,ZCTA5 29123,7195,780,414,267
29178,ZCTA5 29178,3485,522,49,50
29223,ZCTA5 29223,52895,2974,5283,927
29306,ZCTA5 29306,17388,1385,1079,483
29322,ZCTA5 29322,9177,1167,295,150
29376,ZCTA5 29376,7760,1210,242,130
29403,ZCTA5 29403,22117,1163,698,236
29406,ZCTA5 29406,36202,1924,5328,763
29414,ZCTA5 29414,39319,1805,2259,469
29471,ZCTA5 29471,1490,420,0,13
29527,ZCTA5 29527,26793,1692,1153,603
29530,ZCTA5 29530,2149,336,25,31
29032,ZCTA5 29032,5669,1000,151,153
29047,ZCTA5 29047,3635,580,0,13
29061,ZCTA5 29061,14295,1567,659,253
29384,ZCTA5 29384,3872,450,45,33
29407,ZCTA5 29407,35385,1735,1816,563
29418,ZCTA5 29418,22088,1804,2004,526
29432,ZCTA5 29432,2816,571,0,13
